..........Id(m) - short
..........Id(u) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Div - double
..........Id(u) - double
..........Id(l) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Div - double
..........Id(u) - double
..........Id(m) - short
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Div - double
..........Id(u) - double
..........Id(u) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Call - int
........Id(putchar) - int(int)
........ChrLit('\n') - int
......Store - double
........Id(a) - double
........Add - int
..........IntLit(1) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - int
..........IntLit(1) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - int
..........IntLit(1) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - int
..........IntLit(2) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - int
..........IntLit(2) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - int
..........IntLit(2) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - int
..........IntLit(3) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - int
..........IntLit(3) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - int
..........IntLit(3) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Call - int
........Id(putchar) - int(int)
........ChrLit('\n') - int
......Store - double
........Id(a) - double
........Sub - int
..........IntLit(1) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - int
..........IntLit(1) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - int
..........IntLit(1) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - int
..........IntLit(2) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - int
..........IntLit(2) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - int
..........IntLit(2) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - int
..........IntLit(3) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - int
..........IntLit(3) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - int
..........IntLit(3) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Call - int
........Id(putchar) - int(int)
........ChrLit('\n') - int
......Store - double
........Id(a) - double
........Mul - int
..........IntLit(1) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - int
..........IntLit(1) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - int
..........IntLit(1) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - int
..........IntLit(2) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - int
..........IntLit(2) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - int
..........IntLit(2) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - int
..........IntLit(3) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - int
..........IntLit(3) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - int
..........IntLit(3) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Call - int
........Id(putchar) - int(int)
........ChrLit('\n') - int
......Store - double
........Id(a) - double
........Div - int
..........IntLit(1) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Div - int
..........IntLit(1) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Div - int
..........IntLit(1) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Div - int
..........IntLit(2) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Div - int
..........IntLit(2) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Div - int
..........IntLit(2) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Div - int
..........IntLit(3) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Div - int
..........IntLit(3) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Div - int
..........IntLit(3) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Call - int
........Id(putchar) - int(int)
........ChrLit('\n') - int
......Store - double
........Id(a) - double
........BitWiseOr - int
..........IntLit(1) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseOr - int
..........IntLit(1) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseOr - int
..........IntLit(1) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseOr - int
..........IntLit(2) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseOr - int
..........IntLit(2) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseOr - int
..........IntLit(2) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseOr - int
..........IntLit(3) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseOr - int
..........IntLit(3) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseOr - int
..........IntLit(3) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Call - int
........Id(putchar) - int(int)
........ChrLit('\n') - int
......Store - double
........Id(a) - double
........BitWiseAnd - int
..........IntLit(1) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseAnd - int
..........IntLit(1) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseAnd - int
..........IntLit(1) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseAnd - int
..........IntLit(2) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseAnd - int
..........IntLit(2) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseAnd - int
..........IntLit(2) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseAnd - int
..........IntLit(3) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseAnd - int
..........IntLit(3) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseAnd - int
..........IntLit(3) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Call - int
........Id(putchar) - int(int)
........ChrLit('\n') - int
......Store - double
........Id(a) - double
........BitWiseXor - int
..........IntLit(1) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseXor - int
..........IntLit(1) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseXor - int
..........IntLit(1) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseXor - int
..........IntLit(2) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseXor - int
..........IntLit(2) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseXor - int
..........IntLit(2) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseXor - int
..........IntLit(3) - int
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseXor - int
..........IntLit(3) - int
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........BitWiseXor - int
..........IntLit(3) - int
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Call - int
........Id(putchar) - int(int)
........ChrLit('\n') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(1.0) - double
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(1.0) - double
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(1.0) - double
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(2.0) - double
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(2.0) - double
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(2.0) - double
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(3.0) - double
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(3.0) - double
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(3.0) - double
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........IntLit(1) - int
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........IntLit(1) - int
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........IntLit(1) - int
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........IntLit(2) - int
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........IntLit(2) - int
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........IntLit(2) - int
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........IntLit(3) - int
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........IntLit(3) - int
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........IntLit(3) - int
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(1.0) - double
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(1.0) - double
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(1.0) - double
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(2.0) - double
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(2.0) - double
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(2.0) - double
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(3.0) - double
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(3.0) - double
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Add - double
..........RealLit(3.0) - double
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Call - int
........Id(putchar) - int(int)
........ChrLit('\n') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(1.0) - double
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(1.0) - double
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(1.0) - double
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(2.0) - double
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(2.0) - double
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(2.0) - double
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(3.0) - double
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(3.0) - double
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(3.0) - double
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........IntLit(1) - int
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........IntLit(1) - int
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........IntLit(1) - int
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........IntLit(2) - int
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........IntLit(2) - int
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........IntLit(2) - int
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........IntLit(3) - int
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........IntLit(3) - int
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........IntLit(3) - int
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(1.0) - double
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(1.0) - double
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(1.0) - double
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(2.0) - double
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(2.0) - double
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(2.0) - double
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(3.0) - double
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(3.0) - double
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Sub - double
..........RealLit(3.0) - double
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Call - int
........Id(putchar) - int(int)
........ChrLit('\n') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(1.0) - double
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(1.0) - double
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(1.0) - double
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(2.0) - double
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(2.0) - double
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(2.0) - double
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(3.0) - double
..........IntLit(1) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(3.0) - double
..........IntLit(2) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(3.0) - double
..........IntLit(3) - int
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........IntLit(1) - int
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........IntLit(1) - int
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........IntLit(1) - int
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........IntLit(2) - int
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........IntLit(2) - int
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........IntLit(2) - int
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........IntLit(3) - int
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........IntLit(3) - int
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........IntLit(3) - int
..........RealLit(3.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(1.0) - double
..........RealLit(1.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(1.0) - double
..........RealLit(2.0) - double
......Call - int
........Id(putchar) - int(int)
........Add - double
..........Id(a) - double
..........ChrLit('0') - int
......Store - double
........Id(a) - double
........Mul - double
..........RealLit(1.0) - double
..........RealLit(3.0) - double
......Call - int
